ticker,sector,label,sector_id,freq,date_prev,date_next,S,COGS,OPEX,I,NI,Tax,DA,CapEx,EquityIssues,NewDebt,Repay,Div,Buyback,C_prev,C_next,mask_C,AR_prev,AR_next,mask_AR,Inv_prev,Inv_next,mask_Inv,K_prev,K_next,mask_K,AP_prev,AP_next,mask_AP,STD_prev,STD_next,mask_STD,LTD_prev,LTD_next,mask_LTD,TA_prev,TA_next,mask_TA,TL_prev,TL_next,mask_TL,TCA_prev,TCA_next,mask_TCA,TCL_prev,TCL_next,mask_TCL,E_gross_report_prev,E_gross_report_next,mask_E_gross_report,E_implied_prev,E_implied_next,mask_E_implied,E_prev,E_next
LII,Industrials,train,6,A,2021-12-31,2022-12-31,4718400000.0,3433700000.0,626200000.0,39800000.0,497100000.0,118700000.0,77900000.0,101100000.0,0.0,8833500000.0,10687600000.0,142000000.0,616600000.0,31000000.0,52600000.0,1,508300000.0,608500000.0,1,510900000.0,753000000.0,1,711200000.0,768800000.0,1,402100000.0,427300000.0,1,66100000.0,699400000.0,1,1197500000.0,785900000.0,1,2171900000.0,2567600000.0,1,2440900000.0,2770700000.0,1,1175400000.0,1496500000.0,1,827100000.0,1595700000.0,1,-269000000.0,-203100000.0,1,-269000000.0,-203100000.0,1,-269000000.0,-203100000.0
LII,Industrials,train,6,A,2022-12-31,2023-12-31,4981900000.0,3434100000.0,703900000.0,56000000.0,590100000.0,147400000.0,86000000.0,250200000.0,700000.0,7533000000.0,11189600000.0,153400000.0,29800000.0,52600000.0,60700000.0,1,608500000.0,594600000.0,1,753000000.0,699100000.0,1,768800000.0,934000000.0,1,427300000.0,374700000.0,1,699400000.0,150000000.0,1,785900000.0,1110400000.0,1,2567600000.0,2798300000.0,1,2770700000.0,2513000000.0,1,1496500000.0,1433500000.0,1,1595700000.0,1014600000.0,1,-203100000.0,285300000.0,1,-203100000.0,285300000.0,1,-203100000.0,285300000.0
LII,Industrials,train,6,A,2023-12-31,2024-12-31,5341300000.0,3569400000.0,731100000.0,44100000.0,806900000.0,186900000.0,95100000.0,163600000.0,0.0,1318300000.0,2499500000.0,160300000.0,150400000.0,60700000.0,415100000.0,1,594600000.0,661100000.0,1,699100000.0,704800000.0,1,934000000.0,1127300000.0,1,374700000.0,490000000.0,1,150000000.0,299600000.0,1,1110400000.0,793600000.0,1,2798300000.0,3471800000.0,1,2513000000.0,2621600000.0,1,1433500000.0,1884200000.0,1,1014600000.0,1313300000.0,1,285300000.0,850200000.0,1,285300000.0,850200000.0,1,285300000.0,850200000.0
