ticker,sector,label,sector_id,freq,date_prev,date_next,S,COGS,OPEX,I,NI,Tax,DA,CapEx,EquityIssues,NewDebt,Repay,Div,Buyback,C_prev,C_next,mask_C,AR_prev,AR_next,mask_AR,Inv_prev,Inv_next,mask_Inv,K_prev,K_next,mask_K,AP_prev,AP_next,mask_AP,STD_prev,STD_next,mask_STD,LTD_prev,LTD_next,mask_LTD,TA_prev,TA_next,mask_TA,TL_prev,TL_next,mask_TL,TCA_prev,TCA_next,mask_TCA,TCL_prev,TCL_next,mask_TCL,E_gross_report_prev,E_gross_report_next,mask_E_gross_report,E_implied_prev,E_implied_next,mask_E_implied,E_prev,E_next
GPC,Consumer Discretionary,train,1,A,2021-12-31,2022-12-31,22095973000.0,14355869000.0,6125905000.0,73887000.0,1182701000.0,389901000.0,347819000.0,339632000.0,0.0,15325923000.0,16591092000.0,495917000.0,445452000.0,714701000.0,653463000.0,1,1797955000.0,2188868000.0,1,3889919000.0,4441649000.0,1,2288088000.0,2430692000.0,1,4804939000.0,5456550000.0,1,,252029000.0,1,2409363000.0,3076794000.0,1,14352102000.0,16495379000.0,1,10848812000.0,12690932000.0,1,7756422000.0,8816739000.0,1,6581583000.0,7686110000.0,1,3503290000.0,3804447000.0,1,3503290000.0,3804447000.0,1,3503290000.0,3804447000.0
GPC,Consumer Discretionary,train,1,A,2022-12-31,2023-12-31,23090610000.0,14799938000.0,6543619000.0,64469000.0,1316524000.0,425824000.0,350529000.0,512675000.0,0.0,11307396000.0,12951836000.0,526674000.0,522946000.0,653463000.0,1102007000.0,1,2188868000.0,2223431000.0,1,4441649000.0,4676686000.0,1,2430692000.0,2885527000.0,1,5456550000.0,5499536000.0,1,252029000.0,355298000.0,1,3076794000.0,3550930000.0,1,16495379000.0,17968454000.0,1,12690932000.0,13551469000.0,1,8816739000.0,9605852000.0,1,7686110000.0,7827109000.0,1,3804447000.0,4416985000.0,1,3804447000.0,4416985000.0,1,3804447000.0,4416985000.0
GPC,Consumer Discretionary,train,1,A,2023-12-31,2024-12-31,23486569000.0,14962954000.0,7080879000.0,96827000.0,904076000.0,271892000.0,407978000.0,567339000.0,0.0,2685897000.0,1984624000.0,554931000.0,299998000.0,1102007000.0,479991000.0,1,2223431000.0,2182856000.0,1,4676686000.0,5514427000.0,1,2885527000.0,3720480000.0,1,5499536000.0,5923684000.0,1,355298000.0,541705000.0,1,3550930000.0,3742640000.0,1,17968454000.0,19282705000.0,1,13551469000.0,14930854000.0,1,9605852000.0,9852584000.0,1,7827109000.0,8525380000.0,1,4416985000.0,4351851000.0,1,4416985000.0,4351851000.0,1,4416985000.0,4351851000.0
