ticker,sector,label,sector_id,freq,date_prev,date_next,S,COGS,OPEX,I,NI,Tax,DA,CapEx,EquityIssues,NewDebt,Repay,Div,Buyback,C_prev,C_next,mask_C,AR_prev,AR_next,mask_AR,Inv_prev,Inv_next,mask_Inv,K_prev,K_next,mask_K,AP_prev,AP_next,mask_AP,STD_prev,STD_next,mask_STD,LTD_prev,LTD_next,mask_LTD,TA_prev,TA_next,mask_TA,TL_prev,TL_next,mask_TL,TCA_prev,TCA_next,mask_TCA,TCL_prev,TCL_next,mask_TCL,E_gross_report_prev,E_gross_report_next,mask_E_gross_report,E_implied_prev,E_implied_next,mask_E_implied,E_prev,E_next
NUE,Materials,train,8,A,2021-12-31,2022-12-31,41512000000.0,29009000000.0,1997000000.0,218911000.0,7607000000.0,2166000000.0,827000000.0,1948000000.0,0.0,6276000000.0,4444000000.0,534000000.0,5526000000.0,2364858000.0,4280852000.0,1,3853972000.0,3591030000.0,1,6011182000.0,5453531000.0,1,8114818000.0,9616920000.0,1,1830241000.0,1649523000.0,1,708723000.0,59081000.0,1,4782357000.0,6425301000.0,1,25823072000.0,32479210000.0,1,11219278000.0,12909304000.0,1,12799557000.0,14691684000.0,1,5157413000.0,4329744000.0,1,14603794000.0,19569906000.0,1,14603794000.0,19569906000.0,1,14603794000.0,19569906000.0
NUE,Materials,train,8,A,2022-12-31,2023-12-31,34714000000.0,26899000000.0,1585000000.0,246000000.0,4525000000.0,1360000000.0,931000000.0,2214000000.0,0.0,0.0,40000000.0,515000000.0,3108000000.0,4280852000.0,6383000000.0,1,3591030000.0,2953000000.0,1,5453531000.0,5578000000.0,1,9616920000.0,11050000000.0,1,1649523000.0,2020000000.0,1,59081000.0,179000000.0,1,6425301000.0,6460000000.0,1,32479210000.0,35340000000.0,1,12909304000.0,13217000000.0,1,14691684000.0,16386000000.0,1,4329744000.0,4595000000.0,1,19569906000.0,22123000000.0,1,19569906000.0,22123000000.0,1,19569906000.0,22123000000.0
NUE,Materials,train,8,A,2023-12-31,2024-12-31,30734000000.0,26632000000.0,1123000000.0,228000000.0,2027000000.0,583000000.0,1094000000.0,3173000000.0,0.0,0.0,40000000.0,522000000.0,4434000000.0,6383000000.0,3558000000.0,1,2953000000.0,2675000000.0,1,5578000000.0,5106000000.0,1,11050000000.0,13243000000.0,1,2020000000.0,1832000000.0,1,179000000.0,1250000000.0,1,6460000000.0,5492000000.0,1,35340000000.0,33940000000.0,1,13217000000.0,12523000000.0,1,16386000000.0,12475000000.0,1,4595000000.0,4977000000.0,1,22123000000.0,21417000000.0,1,22123000000.0,21417000000.0,1,22123000000.0,21417000000.0
