ticker,sector,label,sector_id,freq,date_prev,date_next,S,COGS,OPEX,I,NI,Tax,DA,CapEx,EquityIssues,NewDebt,Repay,Div,Buyback,C_prev,C_next,mask_C,AR_prev,AR_next,mask_AR,Inv_prev,Inv_next,mask_Inv,K_prev,K_next,mask_K,AP_prev,AP_next,mask_AP,STD_prev,STD_next,mask_STD,LTD_prev,LTD_next,mask_LTD,TA_prev,TA_next,mask_TA,TL_prev,TL_next,mask_TL,TCA_prev,TCA_next,mask_TCA,TCL_prev,TCL_next,mask_TCL,E_gross_report_prev,E_gross_report_next,mask_E_gross_report,E_implied_prev,E_implied_next,mask_E_implied,E_prev,E_next
UHS,Health Care,train,5,A,2021-12-31,2022-12-31,13399370000.0,1474339000.0,10921476000.0,126889000.0,675609000.0,209278000.0,581861000.0,734001000.0,0.0,2115963000.0,357468000.0,58449000.0,1665836000.0,115301000.0,102818000.0,1,1746635000.0,2017722000.0,1,206839000.0,218517000.0,1,6241752000.0,6373108000.0,1,658900000.0,636601000.0,1,48409000.0,81447000.0,1,4141879000.0,4726533000.0,1,13093543000.0,13494188000.0,1,6895371000.0,7524143000.0,1,2263556000.0,2537340000.0,1,1984109000.0,1914419000.0,1,6198172000.0,5970045000.0,1,6198172000.0,5970045000.0,1,6198172000.0,5970045000.0
UHS,Health Care,train,5,A,2022-12-31,2023-12-31,14281976000.0,1532828000.0,11573767000.0,202211000.0,717795000.0,221119000.0,568041000.0,743055000.0,0.0,555300000.0,341920000.0,55480000.0,1094726000.0,102818000.0,119439000.0,1,2017722000.0,2238265000.0,1,218517000.0,216988000.0,1,6373108000.0,6558491000.0,1,636601000.0,613974000.0,1,81447000.0,126686000.0,1,4726533000.0,4785783000.0,1,13494188000.0,13967602000.0,1,7524143000.0,7765696000.0,1,2537340000.0,2811350000.0,1,1914419000.0,2013347000.0,1,5970045000.0,6201906000.0,1,5970045000.0,6201906000.0,1,5970045000.0,6201906000.0
UHS,Health Care,train,5,A,2023-12-31,2024-12-31,15827935000.0,1587786000.0,12558335000.0,182513000.0,1142097000.0,334827000.0,584831000.0,943810000.0,0.0,6630744000.0,10560004000.0,53346000.0,1341508000.0,119439000.0,125983000.0,1,2238265000.0,2177751000.0,1,216988000.0,220940000.0,1,6558491000.0,6990944000.0,1,613974000.0,632001000.0,1,126686000.0,40059000.0,1,4785783000.0,4464482000.0,1,13967602000.0,14469749000.0,1,7765696000.0,7706933000.0,1,2811350000.0,2816288000.0,1,2013347000.0,2210406000.0,1,6201906000.0,6762816000.0,1,6201906000.0,6762816000.0,1,6201906000.0,6762816000.0
